1039.html	2505	Safe Combinations - Dishonored 2 Wiki Guide - IGN	http://www.ign.com/wikis/dishonored-2/Safe_Combinations
305.html	4225	Final Fantasy XV Review - IGN	http://www.ign.com/articles/2016/11/28/final-fantasy-xv-review?read
134.html	2522	Dishonored 2 Review  - IGN	http://www.ign.com/articles/2016/11/14/dishonored-2-review
1119.html	1272	GameSpy | IGN Boards	http://www.ign.com/boards/categories/gamespy.80130/
1881.html	6964	Fran Mirabella - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/franmirabella
1648.html	4665	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=es
1462.html	105873	IGN - Google+	https://plus.google.com/+IGN
1018.html	1453	Video Game Videos, Game Trailers, Video Reviews, Movie Trailers - IGN	http://www.ign.com/videos?filter=games-trailer
527.html	3192	Nintendo Switch: The Unanswered Questions - IGN	http://www.ign.com/articles/2016/10/26/nintendo-switch-the-unanswered-questions
405.html	2441	PSX 2016: Tons of New Games Hit PlayStation Store Today - IGN	http://www.ign.com/articles/2016/12/03/psx-2016-tons-of-new-games-hit-playstation-store-today
976.html	1755	Bulletstorm Wiki Guide - IGN	http://www.ign.com/wikis/bulletstorm?objectid=20054907
591.html	2528	The Original Diablo Returns in Diablo 3 Anniversary Patch - IGN	http://www.ign.com/articles/2016/11/04/the-original-diablo-returns-in-diablo-3-next-week?read
1080.html	2226	Unlocked 272: Our Halo 6 Predictions - IGN	http://www.ign.com/articles/2016/11/24/unlocked-272-our-halo-6-predictions
630.html	3595	The Japanese Collectible Card Game That May Just Surprise You - IGN	http://www.ign.com/articles/2016/07/20/the-japanese-collectible-card-game-that-may-just-surprise-you
878.html	1004	Create a Wiki - IGN	http://www.ign.com/wikis/create?objectid=20060259
29.html	1371	How to Follow IGN - IGN Community Central - IGN	http://www.ign.com/wikis/ign-community-central/How_to_Follow_IGN
1077.html	2219	Unlocked 273: Our Xbox Holiday Wishes - IGN	http://www.ign.com/articles/2016/12/01/unlocked-273-our-xbox-holiday-wishes
1029.html	1867	Battlefield 1 Wiki Guide - IGN	http://www.ign.com/wikis/battlefield-1
889.html	1770	Watch Dogs 2 - Xbox One - IGN	http://www.ign.com/games/watch-dogs-2/xbox-one-20054627
648.html	2128	11 Awesome Destiny Fan Creations You Need to See - Best of the Web - IGN Video	http://www.ign.com/videos/2016/10/01/11-awesome-destiny-fan-creations-you-need-to-see-best-of-the-web
1536.html	13753	Watch Dogs 2: Trickster Playstyle Gameplay - IGN First - YouTube	https://www.youtube.com/watch?v=I5XRY4XVqBw
109.html	1828	Pokemon Sun & Pokemon Moon Wiki Guide - IGN	http://www.ign.com/wikis/pokemon-sun-pokemon-moon
316.html	2910	Hands On With Resident Evil 7: BioHazard Collector's Edition - IGN	http://www.ign.com/articles/2016/12/09/hands-on-with-resident-evil-7-biohazard-collectors-edition?watch
502.html	1615	Drive! Drive! Drive! - PlayStation Vita - IGN	http://www.ign.com/games/drive-drive-drive/vita-20042501
1031.html	1851	Pokemon Sun and Moon Exclusives and Version Differences - Pokemon Sun & Pokemon Moon Wiki Guide - IGN	http://www.ign.com/wikis/pokemon-sun-pokemon-moon/Pokemon_Sun_and_Moon_Exclusives_and_Version_Differences
1203.html	2506	NFL 2K series | IGN Boards	http://www.ign.com/boards/forums/nfl-2k-series.6054/
966.html	1448	Yakuza Kiwami Videos, Movies & Trailers - PlayStation 4 - IGN	http://www.ign.com/videos/games/yakuza-6-ps4-20042750
381.html	3323	Daily Deals: Call of Duty, Board Game Blowout, Oculus Rift With $100 Credit - IGN	http://www.ign.com/articles/2016/12/07/daily-deals-call-of-duty-board-game-blowout-oculus-rift-with-100-credit?abthid=58488891b13000a618000014
463.html	1755	The Walking Dead: A Telltale Game Series -- A New Frontier - PlayStation 3 - IGN	http://www.ign.com/games/the-walking-dead-a-telltale-game-series-season-3/ps3-20022254
1352.html	2634	So, I  watched all eight Harry Potter movies in a row. | IGN Boards	http://www.ign.com/boards/threads/so-i-watched-all-eight-harry-potter-movies-in-a-row.250000008/
1308.html	3673	Pro Wrestling	http://www.ign.com/boards/forums/pro-wrestling.10733/index.rss
1027.html	1619	Video Game Videos, Game Trailers, Video Reviews, Movie Trailers - IGN	http://www.ign.com/videos?page=2&filter=all
111.html	1969	Island Scan QR Code Pokemon - Pokemon Sun & Pokemon Moon Wiki Guide - IGN	http://www.ign.com/wikis/pokemon-sun-pokemon-moon/Island_Scan_QR_Code_Pokemon
1357.html	2025	Announcements	http://www.ign.com/boards/forums/announcements.14/index.rss
522.html	2229	Nintendo Switch Games - Nintendo Switch Wiki Guide - IGN	http://www.ign.com/wikis/nintendo-switch/Nintendo_Switch_Games
964.html	1603	Yakuza 6 - PlayStation 4 - IGN	http://www.ign.com/games/yakuza-6/ps4-20042750
1118.html	3243	PC	http://www.ign.com/boards/forums/pc.7203/index.rss
901.html	1831	Assassin's Creed: The Ezio Collection - Xbox One - IGN	http://www.ign.com/games/assassins-creed-the-ezio-collection/xbox-one-20058807
690.html	1259	18 New Transformers You Should Check Out - IGN Access - IGN Video	http://www.ign.com/videos/2016/10/06/18-new-transformers-you-should-check-out-ign-access
1543.html	13708	Why Weâ€™re Worried About The Power Rangers Movie - YouTube	https://www.youtube.com/watch?v=setfvRIA68w
641.html	1793	IPhone 7 vs 7 Plus vs 6s Plus Comparison Chart - iPhone Wiki Guide - IGN	http://www.ign.com/wikis/iphone/IPhone_7_vs_7_Plus_vs_6s_Plus_Comparison_Chart
501.html	1811	Ys Origin - PlayStation Vita - IGN	http://www.ign.com/games/ys-origin/vita-20062331
1699.html	3295	Terri Schwartz 在 Twitter："Another year at @IGN down with our amazing LA team. You might not know every face, but we're all equally important to make this machine run. https://t.co/zRDyEky4zn"	https://twitter.com/Terri_Schwartz/status/807033805152231424
168.html	4653	IGN Deutschland	http://de.ign.com/
971.html	1747	Bulletstorm: Full Clip Edition - PC - IGN	http://www.ign.com/games/bulletstorm-full-clip-edition/pc-20059601
1083.html	2817	IGN Boards	http://www.ign.com/boards/
592.html	3221	Owlboy Review - IGN	http://www.ign.com/articles/2016/11/03/owlboy-review?watch
203.html	629		https://careers-ziffdavis.icims.com/jobs/search?ss=1&searchCompany=8
815.html	3388	What It's Really like to Play Minecraft on HoloLens - IGN	http://www.ign.com/articles/2015/07/04/what-its-really-like-to-play-minecraft-on-hololens
1722.html	3528	Jim Vejvoda 在 Twitter："Family road trip to @IGN LA holiday party! @AhmadChildress @Terri_Schwartz @Tom_Jorgensen @JoshuaYehl https://t.co/6Q0c2vi13t"	https://twitter.com/JimVejvoda/status/806950765172387840
1416.html	1949	Blog by sportshd - IGN	http://www.ign.com/blogs/sportshd
234.html	2809	Best PlayStation Gifts of 2016 - IGN	http://www.ign.com/articles/2016/11/15/best-playstation-gifts-of-2016
260.html	2696	Vikings: "The Outsider" Review - IGN	http://www.ign.com/articles/2016/12/01/vikings-the-outsider-review
1726.html	3276	IGN 在 Twitter："#LaraCroft is going indie, the best #Zelda amiibo, and our top 10 games of 2016!

#UpAtNoon is starting soon: https://t.co/uurfIBablT https://t.co/vqZxKnjNNn"	https://twitter.com/IGN/status/806949486413119489
290.html	3647	AlexRoth-IGN: Profile & Activity - IGN	http://people.ign.com/alexroth-ign
951.html	1372	Sniper Elite 4 Screenshots, Pictures, Wallpapers - PlayStation 4 - IGN	http://www.ign.com/images/games/sniper-elite-4-ps4-20050480
1809.html	5926	Daemon Hatfield - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/daemon-hatfield
1251.html	2617	Yu-Gi-Oh! | IGN Boards	http://www.ign.com/boards/forums/yu-gi-oh.6607/
588.html	3076	First Mass Effect Andromeda Story Details Revealed - IGN	http://www.ign.com/articles/2016/11/08/first-mass-effect-andromeda-story-details-revealed?watch
1201.html	2585	NCAA Football (EA) | IGN Boards	http://www.ign.com/boards/forums/ncaa-football-ea.6051/
781.html	2700	Star Wars Battlefront's VR Mission Might Be My Favorite PSVR Experience - IGN	http://www.ign.com/articles/2016/12/07/star-wars-battlefronts-vr-mission-might-be-my-favorite-psvr-experience
439.html	3099	The Flame in the Flood Review - IGN	http://www.ign.com/articles/2016/03/03/the-flame-in-the-flood-review
904.html	1866	Batman: The Telltale Series -- Episode 4: Guardian of Gotham - PC - IGN	http://www.ign.com/games/batman-the-telltale-series-episode-4/pc-20060180
1474.html	105873	IGN - Google+	https://plus.google.com/+IGN
245.html	2013	Nintendo Switch Wiki Guide - IGN	http://www.ign.com/wikis/nintendo-switch
1633.html	247	
      Policy and safety - YouTube
    	https://www.youtube.com/yt/policyandsafety/
177.html	4257	Video Games, Wikis, Cheats, Walkthroughs, Reviews, News & Videos - IGN Middle East	http://me.ign.com/en/
81.html	2930	Hands On With Resident Evil 7: BioHazard Collector's Edition - IGN	http://www.ign.com/articles/2016/12/09/hands-on-with-resident-evil-7-biohazard-collectors-edition
130.html	3061	Westworld: 7 Likeliest Theories About Season 2 - IGN	http://www.ign.com/articles/2016/12/08/westworld-7-likeliest-theories-about-season-2
500.html	2459	PSX 2016: Windjammers Coming to PlayStation 4 and PS Vita - IGN	http://www.ign.com/articles/2016/12/03/psx-2016-windjammers-coming-to-playstation-4-and-ps-vita
617.html	1760	Resident Evil 7 Biohazard - PC - IGN	http://www.ign.com/games/resident-evil-7/pc-20054862
821.html	2327	Batman Writer Scott Snyder Lands Movie Deal for A.D.: After Death Comic - IGN	http://www.ign.com/articles/2016/12/08/batman-writer-scott-snyder-lands-movie-deal-for-ad-after-death-comic
1908.html	1636	Season 1: Dark Souls Videos & Episodes - IGN	http://www.ign.com/videos/series/season-1-dark-souls
1533.html	4042	The First 33 Minutes of Dead Rising 4 - IGN First - YouTube	https://www.youtube.com/watch?v=AXyagyVX3Lg
1903.html	2183	IGN Unfiltered 11: Longtime PlayStation Boss Jack Tretton - IGN	http://www.ign.com/articles/2016/09/30/ign-unfiltered-11-longtime-playstation-boss-jack-tretton?watch
126.html	2681	Guitar Hero, Skylanders Developer Vicarious Visions Working on Destiny - IGN	http://www.ign.com/articles/2016/12/08/guitar-hero-skylanders-developer-vicarious-visions-working-on-destiny
241.html	2657	Nintendo Will Stream a Nintendo Switch Presentation in January - IGN	http://www.ign.com/articles/2016/10/27/nintendo-will-stream-a-nintendo-switch-presentation-in-january
733.html	4071	Why Marvel vs Capcom 4 Needs the X-Men Universe - IGN	http://www.ign.com/articles/2016/12/02/why-marvel-vs-capcom-4-needs-the-x-men-universe
883.html	1857	Final Fantasy XV - PlayStation 4 - IGN	http://www.ign.com/games/final-fantasy-xv/ps4-826846
1607.html	13663	Moana (2016) Review - YouTube	https://www.youtube.com/watch?v=sSCbBwEe9_s
195.html	6871	Offers.com: Today's Best Coupons, Promo Codes & Deals	http://www.offers.com/
266.html	3235	Arrow: "What We Leave Behind" Review - IGN	http://www.ign.com/articles/2016/12/08/arrow-what-we-leave-behind-review?watch
769.html	3376	10 of the Best Oculus Rift Games - IGN	http://www.ign.com/articles/2016/10/20/10-of-the-best-oculus-rift-games?read
393.html	1747	State of Decay 2 Devs Listening to Fans - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/05/state-of-decay-2-devs-listening-to-fans-ign-daily-fix
1581.html	13699	Doctor Strange Breaks a New Global Record - IGN News - YouTube	https://www.youtube.com/watch?v=rUTXh9jUAVw
102.html	2054	Kingdom Hearts HD 2.8 Final Chapter Prologue Final Trailer - IGN Video	http://www.ign.com/videos/2016/12/08/kingdom-hearts-hd-28-final-chapter-prologue-final-trailer
581.html	3093	First Mass Effect Andromeda Story Details Revealed - IGN	http://www.ign.com/articles/2016/11/08/first-mass-effect-andromeda-story-details-revealed
359.html	3290	Call of Duty Created as 'A Little Bit' of an F-You to Medal of Honor â€“ IGN Unfiltered - IGN	http://www.ign.com/articles/2016/10/17/call-of-duty-created-as-a-little-bit-of-an-f-you-to-medal-of-honor-a-ign-unfiltered?watch
608.html	2672	WW2 Shooter Days of War Hits Early Access in January - IGN	http://www.ign.com/articles/2016/12/08/ww2-shooter-days-of-war-hits-early-access-in-january?watch
814.html	2828	E3 2016: Batman: Arkham VR Lets You Actually Put On Batman’s Cowl - IGN	http://www.ign.com/articles/2016/06/15/e3-2016-batman-arkham-vr-lets-you-actually-put-on-batmanas-cowl
372.html	2201	Executives and Other Criminals - GTA 5 Wiki Guide - IGN	http://www.ign.com/wikis/gta-5/Executives_and_Other_Criminals
711.html	2021	Rogue One: A Star Wars Story - Felicity Jones on the Force, Jyn Erso's Necklace, and Her Father-Abandonment Issues - IGN Video	http://www.ign.com/videos/2016/12/08/rogue-one-a-star-wars-story-felicity-jones-on-the-force-jyn-ersos-necklace-and-her-father-abandonment-issues
1792.html	1339	NYCC Cosplay Spotlight: Nadya Sonika - IGN Access - IGN Video	http://www.ign.com/videos/2016/10/07/nycc-cosplay-spotlight-nadya-sonika-ign-access
1855.html	1373	The New Halo TV Series Is a Smart Move - Unlocked - IGN Video	http://www.ign.com/videos/2016/12/03/the-new-halo-tv-series-is-a-smart-move-unlocked
1681.html	4016	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=zh-cn
483.html	2585	PlayStation Plus Free Games for December Revealed - IGN	http://www.ign.com/articles/2016/11/30/playstation-plus-free-games-for-december-revealed?watch
67.html	2357	Barrels - The Last Guardian Wiki Guide - IGN	http://www.ign.com/wikis/the-last-guardian/Barrels
530.html	2509	3 Things We Learned About Nintendo Switch on The Tonight Show - IGN	http://www.ign.com/articles/2016/12/08/3-things-we-learned-about-nintendo-switch-last-night
849.html	2995	What You Need to Know About Valerian and the City of a Thousand Planets - IGN	http://www.ign.com/articles/2016/11/06/what-you-need-to-know-about-valerian-and-the-city-of-a-thousand-planets
278.html	3038	Westworld: Questions We Have for Season 2 - IGN	http://www.ign.com/articles/2016/12/07/westworld-questions-we-have-for-season-2
1898.html	3056	IGN Unfiltered 12: Call of Duty and Titanfall Creator Vince Zampella - IGN	http://www.ign.com/articles/2016/10/21/ign-unfiltered-12-call-of-duty-and-titanfall-creator-vince-zampella?watch
1162.html	2497	Gears of War | IGN Boards	http://www.ign.com/boards/forums/gears-of-war.8403/
1380.html	8661	Blog by clinta13 - IGN	http://www.ign.com/blogs/clinta13
1153.html	2521	Earthbound | IGN Boards	http://www.ign.com/boards/forums/earthbound.5345/
1863.html	1259	Watch Party: FLCL Episodes 5 and 6 - IGN Video	http://www.ign.com/videos/2016/12/03/watch-party-flcl-episodes-5-and-6
1635.html	1661	YouTube	https://www.youtube.com/testtube
817.html	2546	Top Comics to Buy This Week: December 7, 2016 - IGN	http://www.ign.com/articles/2016/12/06/top-comics-to-buy-this-week-december-7-2016
456.html	3050	Podcast Beyond Episode 471: Our Death Stranding and Last of Us Part II Theories - IGN	http://www.ign.com/articles/2016/12/07/podcast-beyond-episode-471-our-death-stranding-and-last-of-us-2-theories?watch
1341.html	2547	Sex, Health and Dating | IGN Boards	http://www.ign.com/boards/forums/sex-health-and-dating.5128/
1238.html	2612	The Sims | IGN Boards	http://www.ign.com/boards/forums/the-sims.5219/
1824.html	1400	Our Favorite Star Wars Troopers of All Time - IGN Video	http://www.ign.com/videos/2016/12/07/our-favorite-star-wars-troopers-of-all-time
96.html	2397	Kanye's Next Album May Have Songs Named After Wii Games - IGN	http://www.ign.com/articles/2016/12/08/kanyes-next-album-may-have-songs-named-after-wii-games
1603.html	13504	Office Christmas Party - Review - YouTube	https://www.youtube.com/watch?v=kcv7PwBXp7I
119.html	1620	Dinosaur Tail Discovered Preserved in Amber, Feathers and All - IGN	http://www.ign.com/articles/2016/12/08/dinosaur-tail-discovered-preserved-in-amber-feathers-and-all?watch
793.html	1413	Star Wars Battlefront: Rogue One X-Wing VR Full Mission Gameplay - IGN Video	http://www.ign.com/videos/2016/12/02/star-wars-battlefront-rogue-one-x-wing-vr-full-mission-gameplay
880.html	1753	Super Mario Maker - Nintendo 3DS - IGN	http://www.ign.com/games/mario-maker/3ds-20058267
480.html	2451	Psycho-Pass: Mandatory Happiness Releasing in the West This Fall - IGN	http://www.ign.com/articles/2016/02/22/psycho-pass-mandatory-happiness-releasing-in-the-west-this-fall
1851.html	2226	Unlocked 274: Ideas for an 'Xbox Experience' Event - IGN	http://www.ign.com/articles/2016/12/08/unlocked-274-ideas-for-an-xbox-experience-event?watch
1718.html	4534	Square Enix Montréal (@SquareEnixMtl) | Twitter	https://twitter.com/SquareEnixMtl
718.html	2187	Movie Reviews at IGN	http://www.ign.com/movies/reviews
479.html	2862	Severed Review - IGN	http://www.ign.com/articles/2016/04/26/severed-review?read
127.html	2080	Call of Duty: Modern Warfare Remastered — December Update Trailer - IGN Video	http://www.ign.com/videos/2016/12/08/call-of-duty-modern-warfare-remastered-december-update-trailer
1691.html	1501	在 Twitter 上登入	https://twitter.com/login?redirect_after_login=%2FIGN%2Flists
616.html	2189	PC Game Reviews: Latest PC Games - IGN	http://www.ign.com/games/reviews/pc
1273.html	2492	Indie Rock | IGN Boards	http://www.ign.com/boards/forums/indie-rock.6855/
176.html	4040	IGN Latinoamérica	http://latam.ign.com/
825.html	2689	Marvel Reveals New Inhumans Comics for Spring 2017 - IGN	http://www.ign.com/articles/2016/11/22/marvel-reveals-new-inhumans-comics-for-spring-2017
1805.html	1733	Stories You May Have Missed: No Man's Sky Cleared of Misleading PR - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/03/stories-you-may-have-missed-no-mans-sky-cleared-of-misleading-pr-ign-daily-fix
1482.html	13704	Last of Us 2 Hidden Teaser - IGN Daily Fix - YouTube	https://www.youtube.com/watch?v=C_fhTko1Bok
